puzzle_id	x	y
14	0.8633	-0.9967
14	0.9967	-0.9967
14	0.9967	-0.1267
14	-1.0	0.2767
14	-1.0	-0.9967
14	0.8633	-0.9967
14	0.75	-0.09
14	0.5833	1.0
14	0.75	-0.09
14	0.9967	-0.1267
14	0.9967	1.0
14	-1.0	1.0
14	-1.0	0.2767
14	0.75	-0.09
14	0.5833	1.0
15	0.0533	-0.82
15	0.0267	-0.9967
15	0.9967	-0.9967
15	0.9967	-0.8233
15	-1.0	-0.7867
15	-1.0	-0.9967
15	0.0267	-0.9967
15	0.0533	-0.82
15	0.1833	1.0
15	0.0533	-0.82
15	0.9967	-0.8233
15	0.9967	1.0
15	-1.0	1.0
15	-1.0	-0.7867
15	0.0533	-0.82
15	0.1833	1.0
16	0.77	0.7233
16	-1.0	0.0467
16	-1.0	-0.9967
16	0.23	-0.9967
16	0.9967	0.8233
16	0.77	0.7233
16	0.23	-0.9967
16	0.9967	-0.9967
16	0.9967	1.0
16	0.86	1.0
16	0.77	0.7233
16	0.9967	0.8233
16	-1.0	0.0467
16	0.77	0.7233
16	0.86	1.0
16	-1.0	1.0
17	-0.8167	0.6033
17	-0.58	-0.9967
17	0.9967	-0.9967
17	0.9967	-0.4833
17	-1.0	0.73
17	-1.0	-0.9967
17	-0.58	-0.9967
17	-0.8167	0.6033
17	-0.8933	1.0
17	-0.8167	0.6033
17	0.9967	-0.4833
17	0.9967	1.0
17	-1.0	1.0
17	-1.0	0.73
17	-0.8167	0.6033
17	-0.8933	1.0
18	0.7333	-0.9967
18	0.3133	-0.4
18	-1.0	-0.78
18	-1.0	-0.9967
18	0.9967	-0.1833
18	0.3133	-0.4
18	0.7333	-0.9967
18	0.9967	-0.9967
18	-0.64	1.0
18	0.3133	-0.4
18	0.9967	-0.1833
18	0.9967	1.0
18	-1.0	1.0
18	-1.0	-0.78
18	0.3133	-0.4
18	-0.64	1.0
19	-0.71	-0.9967
19	0.9967	-0.9967
19	0.9967	-0.7067
19	-0.3867	-0.2467
19	-1.0	-0.0233
19	-1.0	-0.9967
19	-0.71	-0.9967
19	-0.3867	-0.2467
19	0.1167	1.0
19	-0.3867	-0.2467
19	0.9967	-0.7067
19	0.9967	1.0
19	-1.0	1.0
19	-1.0	-0.0233
19	-0.3867	-0.2467
19	0.1167	1.0
20	0.7367	0.1533
20	-1.0	0.09
20	-1.0	-0.9967
20	0.57	-0.9967
20	0.9967	0.18
20	0.7367	0.1533
20	0.57	-0.9967
20	0.9967	-0.9967
20	0.9967	1.0
20	0.8667	1.0
20	0.7367	0.1533
20	0.9967	0.18
20	-1.0	1.0
20	-1.0	0.09
20	0.7367	0.1533
20	0.8667	1.0
21	-0.4967	-0.37
21	-1.0	-0.6867
21	-1.0	-0.9967
21	-0.6567	-0.9967
21	0.9967	0.6233
21	-0.4967	-0.37
21	-0.6567	-0.9967
21	0.9967	-0.9967
21	0.9967	1.0
21	-0.1167	1.0
21	-0.4967	-0.37
21	0.9967	0.6233
21	-0.1167	1.0
21	-1.0	1.0
21	-1.0	-0.6867
21	-0.4967	-0.37
22	-0.9233	-0.9933
22	0.9967	-0.9967
22	0.9967	-0.19
22	-0.2967	0.1933
22	-1.0	0.4233
22	-0.9233	-0.9933
22	-0.9233	-0.9933
22	-0.2967	0.1933
22	0.1167	1.0
22	-0.2967	0.1933
22	0.9967	-0.19
22	0.9967	1.0
22	-1.0	0.4233
22	-0.2967	0.1933
22	0.1167	1.0
22	-1.0	1.0
23	-0.34	0.7067
23	-0.8633	-0.99
23	0.9967	-0.9967
23	0.9967	0.61
23	-0.34	0.7067
23	-1.0	0.7767
23	-1.0	-0.9967
23	-0.8633	-0.99
23	-0.34	0.7067
23	0.9967	0.61
23	0.9967	1.0
23	-0.2633	1.0
23	-1.0	0.7767
23	-0.34	0.7067
23	-0.2633	1.0
23	-1.0	1.0
24	0.0433	-0.9967
24	0.9967	-0.9967
24	0.9967	-0.5567
24	0.3267	-0.3533
24	-1.0	0.09
24	-1.0	-0.9967
24	0.0433	-0.9967
24	0.3267	-0.3533
24	0.8833	1.0
24	0.3267	-0.3533
24	0.9967	-0.5567
24	0.9967	1.0
24	-1.0	0.09
24	0.3267	-0.3533
24	0.8833	1.0
24	-1.0	1.0
25	-0.29	-0.1033
25	-1.0	-0.19
25	-1.0	-0.9967
25	-0.58	-0.9967
25	0.9967	0.0867
25	-0.29	-0.1033
25	-0.58	-0.9967
25	0.9967	-0.9967
25	0.0867	1.0
25	-0.29	-0.1033
25	0.9967	0.0867
25	0.9967	1.0
25	-1.0	1.0
25	-1.0	-0.19
25	-0.29	-0.1033
25	0.0867	1.0
26	-0.32	0.66
26	-0.2567	-0.9967
26	0.9967	-0.9967
26	0.9967	0.3567
26	-0.9933	0.8333
26	-1.0	-0.9967
26	-0.2567	-0.9967
26	-0.32	0.66
26	-0.35	1.0
26	-0.32	0.66
26	0.9967	0.3567
26	0.9967	1.0
26	-1.0	1.0
26	-0.9933	0.8333
26	-0.32	0.66
26	-0.35	1.0
27	0.3533	0.2
27	0.8167	-0.9967
27	0.9967	-0.9967
27	0.9967	0.0233
27	-1.0	0.61
27	-1.0	-0.9967
27	0.8167	-0.9967
27	0.3533	0.2
27	0.0233	1.0
27	0.3533	0.2
27	0.9967	0.0233
27	0.9967	1.0
27	-1.0	1.0
27	-1.0	0.61
27	0.3533	0.2
27	0.0233	1.0
28	-0.7167	-0.9967
28	0.9967	-0.9967
28	0.9967	-0.8433
28	-0.5767	-0.7933
28	-1.0	-0.9967
28	-0.7167	-0.9967
28	-0.5767	-0.7933
28	-1.0	-0.7633
28	0.9967	1.0
28	0.5	1.0
28	-0.5767	-0.7933
28	0.9967	-0.8433
28	0.5	1.0
28	-1.0	1.0
28	-1.0	-0.7633
28	-0.5767	-0.7933
29	-0.9267	-0.9967
29	0.9967	-0.9967
29	0.9967	-0.6867
29	-0.5167	-0.0933
29	-1.0	0.1133
29	-0.9267	-0.9967
29	-0.9267	-0.9967
29	-0.5167	-0.0933
29	-0.0467	1.0
29	-0.5167	-0.0933
29	0.9967	-0.6867
29	0.9967	1.0
29	-1.0	1.0
29	-1.0	0.1133
29	-0.5167	-0.0933
29	-0.0467	1.0
30	-0.78	-0.7967
30	-1.0	-0.86
30	-0.9233	-0.9967
30	-0.9233	-0.9967
30	0.9967	-0.1633
30	-0.78	-0.7967
30	-0.9233	-0.9967
30	0.9967	-0.9967
30	0.9967	1.0
30	0.53	1.0
30	-0.78	-0.7967
30	0.9967	-0.1633
30	0.53	1.0
30	-1.0	1.0
30	-1.0	-0.86
30	-0.78	-0.7967
31	0.9967	0.5367
31	0.5733	0.58
31	-0.4333	-0.9967
31	0.9967	-0.9967
31	-1.0	0.8
31	-1.0	-0.9967
31	-0.4333	-0.9967
31	0.5733	0.58
31	0.8233	1.0
31	0.5733	0.58
31	0.9967	0.5367
31	0.9967	1.0
31	-1.0	0.8
31	0.5733	0.58
31	0.8233	1.0
31	-1.0	1.0
32	-0.6033	-0.6533
32	-1.0	-0.7933
32	-1.0	-0.9967
32	-0.6133	-0.9967
32	0.9967	-0.0267
32	-0.6033	-0.6533
32	-0.6133	-0.9967
32	0.9967	-0.9967
32	-0.49	1.0
32	-0.6033	-0.6533
32	0.9967	-0.0267
32	0.9967	1.0
32	-0.49	1.0
32	-1.0	1.0
32	-1.0	-0.7933
32	-0.6033	-0.6533
33	-0.21	-0.56
33	-0.9967	-0.9267
33	-0.9967	-0.9267
33	-0.38	-0.9967
33	0.9967	0.02
33	-0.21	-0.56
33	-0.38	-0.9967
33	0.9967	-0.9967
33	0.9967	1.0
33	0.44	1.0
33	-0.21	-0.56
33	0.9967	0.02
33	0.44	1.0
33	-1.0	1.0
33	-0.9967	-0.9267
33	-0.21	-0.56
34	0.1533	-0.2733
34	0.1767	-0.9967
34	0.9967	-0.9967
34	0.9967	-0.3067
34	-1.0	-0.1967
34	-1.0	-0.9967
34	0.1767	-0.9967
34	0.1533	-0.2733
34	0.08	1.0
34	0.1533	-0.2733
34	0.9967	-0.3067
34	0.9967	1.0
34	-1.0	1.0
34	-1.0	-0.1967
34	0.1533	-0.2733
34	0.08	1.0
35	0.45	0.7767
35	-1.0	0.6533
35	-1.0	-0.9967
35	0.69	-0.9967
35	0.9967	0.84
35	0.45	0.7767
35	0.69	-0.9967
35	0.9967	-0.9967
35	0.42	1.0
35	0.45	0.7767
35	0.9967	0.84
35	0.9967	1.0
35	-1.0	1.0
35	-1.0	0.6533
35	0.45	0.7767
35	0.42	1.0
36	0.37	-0.52
36	0.4467	-0.9967
36	0.9967	-0.9967
36	0.9967	-0.5233
36	-1.0	-0.47
36	-1.0	-0.9967
36	0.4467	-0.9967
36	0.37	-0.52
36	0.0733	1.0
36	0.37	-0.52
36	0.9967	-0.5233
36	0.9967	1.0
36	-1.0	1.0
36	-1.0	-0.47
36	0.37	-0.52
36	0.0733	1.0
37	-1.0	0.5467
37	-1.0	-0.9967
37	0.6933	-0.9967
37	-0.3	0.5567
37	-0.3	0.5567
37	0.6933	-0.9967
37	0.9967	-0.9967
37	0.9967	0.6133
37	-0.5767	1.0
37	-0.3	0.5567
37	0.9967	0.6133
37	0.9967	1.0
37	-1.0	1.0
37	-1.0	0.5467
37	-0.3	0.5567
37	-0.5767	1.0
38	-0.3	-0.05
38	-0.0867	-0.9967
38	0.9967	-0.9967
38	0.9967	-0.8833
38	-1.0	0.4233
38	-1.0	-0.9967
38	-0.0867	-0.9967
38	-0.3	-0.05
38	-0.5667	1.0
38	-0.3	-0.05
38	0.9967	-0.8833
38	0.9967	1.0
38	-1.0	1.0
38	-1.0	0.4233
38	-0.3	-0.05
38	-0.5667	1.0
39	0.0633	0.07
39	-1.0	-0.0533
39	-1.0	-0.9967
39	0.3833	-0.9967
39	0.9967	0.2033
39	0.0633	0.07
39	0.3833	-0.9967
39	0.9967	-0.9967
39	-0.2033	1.0
39	0.0633	0.07
39	0.9967	0.2033
39	0.9967	1.0
39	-1.0	1.0
39	-1.0	-0.0533
39	0.0633	0.07
39	-0.2033	1.0
40	0.2167	0.34
40	-1.0	-0.3033
40	-1.0	-0.9967
40	-0.6567	-0.9967
40	0.9967	0.7733
40	0.2167	0.34
40	-0.6567	-0.9967
40	0.9967	-0.9967
40	0.9967	1.0
40	0.66	1.0
40	0.2167	0.34
40	0.9967	0.7733
40	-1.0	-0.3033
40	0.2167	0.34
40	0.66	1.0
40	-1.0	1.0
41	0.57	-0.7633
41	0.62	-0.9967
41	0.9967	-0.9233
41	0.9967	-0.9233
41	-1.0	-0.16
41	-1.0	-0.9967
41	0.62	-0.9967
41	0.57	-0.7633
41	0.0833	1.0
41	0.57	-0.7633
41	0.9967	-0.9233
41	0.9967	1.0
41	-1.0	1.0
41	-1.0	-0.16
41	0.57	-0.7633
41	0.0833	1.0
42	-0.5933	-0.9967
42	0.9967	-0.9967
42	0.9967	-0.18
42	-0.0367	-0.04
42	-1.0	0.1167
42	-1.0	-0.9967
42	-0.5933	-0.9967
42	-0.0367	-0.04
42	0.54	1.0
42	-0.0367	-0.04
42	0.9967	-0.18
42	0.9967	1.0
42	-1.0	0.1167
42	-0.0367	-0.04
42	0.54	1.0
42	-1.0	1.0
43	0.6833	-0.9967
43	0.6233	-0.7333
43	-1.0	-0.8967
43	-1.0	-0.9967
43	0.9967	-0.68
43	0.6233	-0.7333
43	0.6833	-0.9967
43	0.9967	-0.9967
43	0.31	1.0
43	0.6233	-0.7333
43	0.9967	-0.68
43	0.9967	1.0
43	-1.0	1.0
43	-1.0	-0.8967
43	0.6233	-0.7333
43	0.31	1.0
44	-0.3533	-0.0367
44	-0.2433	-0.9967
44	0.9967	-0.9967
44	0.9967	-0.3533
44	-1.0	0.1367
44	-1.0	-0.9967
44	-0.2433	-0.9967
44	-0.3533	-0.0367
44	-0.5	1.0
44	-0.3533	-0.0367
44	0.9967	-0.3533
44	0.9967	1.0
44	-1.0	1.0
44	-1.0	0.1367
44	-0.3533	-0.0367
44	-0.5	1.0
45	-0.0733	0.36
45	-1.0	0.0867
45	-1.0	-0.9967
45	0.41	-0.9967
45	0.9967	0.7033
45	-0.0733	0.36
45	0.41	-0.9967
45	0.9967	-0.9967
45	-0.2967	1.0
45	-0.0733	0.36
45	0.9967	0.7033
45	0.9967	1.0
45	-1.0	1.0
45	-1.0	0.0867
45	-0.0733	0.36
45	-0.2967	1.0
46	-0.7133	-0.0633
46	-0.6367	-0.9967
46	0.9967	-0.9967
46	0.9967	-0.6433
46	-1.0	0.05
46	-1.0	-0.9967
46	-0.6367	-0.9967
46	-0.7133	-0.0633
46	-0.83	1.0
46	-0.7133	-0.0633
46	0.9967	-0.6433
46	0.9967	1.0
46	-1.0	1.0
46	-1.0	0.05
46	-0.7133	-0.0633
46	-0.83	1.0
47	0.18	0.3067
47	-1.0	0.0167
47	-1.0	-0.9967
47	0.51	-0.9967
47	0.9967	0.5333
47	0.18	0.3067
47	0.51	-0.9967
47	0.9967	-0.9967
47	0.01	1.0
47	0.18	0.3067
47	0.9967	0.5333
47	0.9967	1.0
47	-1.0	1.0
47	-1.0	0.0167
47	0.18	0.3067
47	0.01	1.0
48	0.46	-0.2067
48	0.15	-0.9967
48	0.9967	-0.9967
48	0.9967	-0.28
48	-1.0	0.0367
48	-1.0	-0.9967
48	0.15	-0.9967
48	0.46	-0.2067
48	0.8967	1.0
48	0.46	-0.2067
48	0.9967	-0.28
48	0.9967	1.0
48	-1.0	0.0367
48	0.46	-0.2067
48	0.8967	1.0
48	-1.0	1.0
49	0.6567	0.1167
49	-1.0	-0.1267
49	-1.0	-0.9967
49	0.6	-0.9967
49	0.9967	0.1833
49	0.6567	0.1167
49	0.6	-0.9967
49	0.9967	-0.9967
49	0.9967	1.0
49	0.7133	1.0
49	0.6567	0.1167
49	0.9967	0.1833
49	-1.0	1.0
49	-1.0	-0.1267
49	0.6567	0.1167
49	0.7133	1.0
50	0.19	0.2233
50	0.8033	-0.9967
50	0.9967	-0.9967
50	0.9967	-0.1
50	-1.0	0.73
50	-1.0	-0.9967
50	0.8033	-0.9967
50	0.19	0.2233
50	-0.2233	1.0
50	0.19	0.2233
50	0.9967	-0.1
50	0.9967	1.0
50	-1.0	1.0
50	-1.0	0.73
50	0.19	0.2233
50	-0.2233	1.0
51	0.52	0.86
51	-1.0	0.8567
51	-1.0	-0.9967
51	-0.1233	-0.9967
51	0.9967	0.8767
51	0.52	0.86
51	-0.1233	-0.9967
51	0.9967	-0.9967
51	0.52	0.86
51	0.9967	0.8767
51	0.9967	1.0
51	0.57	1.0
51	-1.0	0.8567
51	0.52	0.86
51	0.57	1.0
51	-1.0	1.0
52	-0.6167	-0.67
52	-1.0	-0.7033
52	-1.0	-0.9967
52	-0.6167	-0.9967
52	0.9967	-0.4667
52	-0.6167	-0.67
52	-0.6167	-0.9967
52	0.9967	-0.9967
52	-0.54	1.0
52	-0.6167	-0.67
52	0.9967	-0.4667
52	0.9967	1.0
52	-0.54	1.0
52	-1.0	1.0
52	-1.0	-0.7033
52	-0.6167	-0.67
53	-0.2467	0.3567
53	-0.6433	-0.9967
53	0.9967	-0.9967
53	0.9967	0.1267
53	-1.0	0.5167
53	-1.0	-0.9967
53	-0.6433	-0.9967
53	-0.2467	0.3567
53	-0.08	1.0
53	-0.2467	0.3567
53	0.9967	0.1267
53	0.9967	1.0
53	-1.0	1.0
53	-1.0	0.5167
53	-0.2467	0.3567
53	-0.08	1.0
54	0.3867	-0.2833
54	0.6633	-0.9967
54	0.9967	-0.9967
54	0.9967	-0.4067
54	-1.0	0.04
54	-1.0	-0.9967
54	0.6633	-0.9967
54	0.3867	-0.2833
54	-0.15	1.0
54	0.3867	-0.2833
54	0.9967	-0.4067
54	0.9967	1.0
54	-1.0	1.0
54	-1.0	0.04
54	0.3867	-0.2833
54	-0.15	1.0
55	-0.3767	-0.57
55	-1.0	-0.6867
55	-1.0	-0.9967
55	-0.32	-0.9967
55	0.9967	-0.2733
55	-0.3767	-0.57
55	-0.32	-0.9967
55	0.9967	-0.9967
55	-0.54	1.0
55	-0.3767	-0.57
55	0.9967	-0.2733
55	0.9967	1.0
55	-0.54	1.0
55	-1.0	1.0
55	-1.0	-0.6867
55	-0.3767	-0.57
56	-0.1767	-0.4067
56	-1.0	-0.66
56	-1.0	-0.9967
56	-0.5	-0.9967
56	0.9967	-0.0167
56	-0.1767	-0.4067
56	-0.5	-0.9967
56	0.9967	-0.9967
56	0.9967	1.0
56	0.6267	1.0
56	-0.1767	-0.4067
56	0.9967	-0.0167
56	0.6267	1.0
56	-1.0	1.0
56	-1.0	-0.66
56	-0.1767	-0.4067
57	-0.3067	0.05
57	0.3067	-0.9967
57	0.9967	-0.9967
57	0.9967	-0.4867
57	-1.0	0.3567
57	-1.0	-0.9967
57	0.3067	-0.9967
57	-0.3067	0.05
57	-0.89	1.0
57	-0.3067	0.05
57	0.9967	-0.4867
57	0.9967	1.0
57	-1.0	1.0
57	-1.0	0.3567
57	-0.3067	0.05
57	-0.89	1.0
58	-0.4367	0.4167
58	0.6967	-0.9967
58	0.9967	-0.9967
58	0.9967	-0.2
58	-1.0	0.6767
58	-1.0	-0.9967
58	0.6967	-0.9967
58	-0.4367	0.4167
58	-0.9267	1.0
58	-0.4367	0.4167
58	0.9967	-0.2
58	0.9967	1.0
58	-0.9267	1.0
58	-1.0	0.6767
58	-0.4367	0.4167
58	-0.9267	1.0
59	-0.1567	0.44
59	-0.4467	-0.9967
59	0.9967	-0.9967
59	0.9967	0.43
59	-1.0	0.4733
59	-1.0	-0.9967
59	-0.4467	-0.9967
59	-0.1567	0.44
59	-0.06	1.0
59	-0.1567	0.44
59	0.9967	0.43
59	0.9967	1.0
59	-1.0	1.0
59	-1.0	0.4733
59	-0.1567	0.44
59	-0.06	1.0
60	0.3	-0.9967
60	0.0033	-0.36
60	-1.0	-0.8767
60	-1.0	-0.9967
60	0.9967	0.18
60	0.0033	-0.36
60	0.3	-0.9967
60	0.9967	-0.9967
60	-0.6067	1.0
60	0.0033	-0.36
60	0.9967	0.18
60	0.9967	1.0
60	-0.6067	1.0
60	-1.0	1.0
60	-1.0	-0.8767
60	0.0033	-0.36
61	-0.3233	0.2633
61	-1.0	0.1633
61	-1.0	-0.9967
61	-0.9	-0.9967
61	0.9967	0.5
61	-0.3233	0.2633
61	-0.9	-0.9967
61	0.9967	-0.9967
61	-0.3233	0.2633
61	0.9967	0.5
61	0.9967	1.0
61	0.0233	1.0
61	-1.0	0.1633
61	-0.3233	0.2633
61	0.0233	1.0
61	-1.0	1.0
62	0.2967	-0.5533
62	0.23	-0.9967
62	0.9967	-0.9967
62	0.9967	-0.86
62	-1.0	0.0567
62	-1.0	-0.9967
62	0.23	-0.9967
62	0.2967	-0.5533
62	0.4667	1.0
62	0.2967	-0.5533
62	0.9967	-0.86
62	0.9967	1.0
62	-1.0	1.0
62	-1.0	0.0567
62	0.2967	-0.5533
62	0.4667	1.0
63	-0.0667	-0.0633
63	0.3167	-0.9967
63	0.9967	-0.9967
63	0.9967	-0.05
63	-1.0	-0.05
63	-1.0	-0.9967
63	0.3167	-0.9967
63	-0.0667	-0.0633
63	-0.5267	0.9967
63	-0.0667	-0.0633
63	0.9967	-0.05
63	0.9967	1.0
63	-1.0	1.0
63	-1.0	-0.05
63	-0.0667	-0.0633
63	-0.5267	0.9967
64	-0.4433	-0.37
64	-1.0	-0.4833
64	-1.0	-0.9967
64	-0.4733	-0.9967
64	0.9967	-0.0333
64	-0.4433	-0.37
64	-0.4733	-0.9967
64	0.9967	-0.9967
64	-0.3433	1.0
64	-0.4433	-0.37
64	0.9967	-0.0333
64	0.9967	1.0
64	-0.3433	1.0
64	-1.0	1.0
64	-1.0	-0.4833
64	-0.4433	-0.37
65	0.7133	-0.8067
65	0.7967	-0.9967
65	0.9967	-0.9967
65	0.9967	-0.8
65	-1.0	-0.7567
65	-1.0	-0.9967
65	0.7967	-0.9967
65	0.7133	-0.8067
65	-0.2067	0.9967
65	0.7133	-0.8067
65	0.9967	-0.8
65	0.9967	1.0
65	-1.0	1.0
65	-1.0	-0.7567
65	0.7133	-0.8067
65	-0.2067	0.9967
66	0.6133	-0.6833
66	0.5733	-0.9967
66	0.9967	-0.9967
66	0.9967	-0.8567
66	-1.0	0.1233
66	-1.0	-0.9967
66	0.5733	-0.9967
66	0.6133	-0.6833
66	0.7367	1.0
66	0.6133	-0.6833
66	0.9967	-0.8567
66	0.9967	1.0
66	-1.0	1.0
66	-1.0	0.1233
66	0.6133	-0.6833
66	0.7367	1.0
67	-0.8367	-0.9967
67	0.9967	-0.9967
67	0.9967	-0.18
67	-0.5667	-0.1733
67	-0.5667	-0.1733
67	-1.0	-0.1533
67	-1.0	-0.9967
67	-0.8367	-0.9967
67	-0.21	1.0
67	-0.5667	-0.1733
67	0.9967	-0.18
67	0.9967	1.0
67	-1.0	1.0
67	-1.0	-0.1533
67	-0.5667	-0.1733
67	-0.21	1.0
68	-0.76	0.5133
68	-0.92	-0.9967
68	0.9967	-0.9967
68	0.9967	0.2833
68	-1.0	0.56
68	-0.92	-0.9967
68	-0.92	-0.9967
68	-0.76	0.5133
68	-0.72	1.0
68	-0.76	0.5133
68	0.9967	0.2833
68	0.9967	1.0
68	-1.0	1.0
68	-1.0	0.56
68	-0.76	0.5133
68	-0.72	1.0
69	0.1367	-0.3167
69	0.3367	-0.9967
69	0.9967	-0.9967
69	0.9967	-0.76
69	-1.0	0.3033
69	-1.0	-0.9967
69	0.3367	-0.9967
69	0.1367	-0.3167
69	-0.2867	1.0
69	0.1367	-0.3167
69	0.9967	-0.76
69	0.9967	1.0
69	-1.0	1.0
69	-1.0	0.3033
69	0.1367	-0.3167
69	-0.2867	1.0
70	-0.6433	0.3533
70	-1.0	0.2467
70	-1.0	-0.9967
70	-0.8467	-0.9967
70	0.99	0.9167
70	-0.6433	0.3533
70	-0.8467	-0.9967
70	0.9967	-0.9967
70	-0.6433	0.3533
70	0.99	0.9167
70	0.9967	1.0
70	-0.54	1.0
70	-0.54	1.0
70	-1.0	1.0
70	-1.0	0.2467
70	-0.6433	0.3533
71	-0.0667	-0.1533
71	-1.0	-0.3467
71	-1.0	-0.9967
71	-0.2467	-0.9967
71	0.9967	0.0967
71	-0.0667	-0.1533
71	-0.2467	-0.9967
