dataset	x	y
6	0.996666669845581	0.4533333480358124
6	0.996666669845581	1.0
6	-0.8333333134651184	1.0
6	-1.0	1.0
6	-1.0	-0.8766666650772095
6	-0.12999999523162842	-0.31333333253860474
7	0.3333333432674408	-0.36000001430511475
7	-0.6366666555404663	-0.1133333370089531
7	0.5400000214576721	0.6600000262260437
7	-0.43666666746139526	0.8033333420753479
7	-0.0533333346247673	0.4699999988079071
7	-0.49000000953674316	-0.996666669845581
7	0.996666669845581	-0.996666669845581
7	0.996666669845581	0.20333333313465118
7	-1.0	0.7366666793823242
7	-1.0	-0.996666669845581
7	-0.49000000953674316	-0.996666669845581
7	-0.0533333346247673	0.4699999988079071
7	0.08666666597127914	1.0
7	-0.0533333346247673	0.4699999988079071
7	0.996666669845581	0.20333333313465118
7	0.996666669845581	1.0
7	-1.0	0.7366666793823242
7	-0.0533333346247673	0.4699999988079071
7	0.08666666597127914	1.0
7	-1.0	1.0
8	-0.7433333396911621	-0.1133333370089531
8	0.25999999046325684	-0.0533333346247673
8	0.2133333384990692	0.9366666674613953
8	-0.7866666913032532	0.9333333373069763
8	-0.5600000023841858	0.8533333539962769
8	-1.0	0.8633333444595337
8	-1.0	-0.996666669845581
8	-0.4000000059604645	-0.996666669845581
8	0.996666669845581	0.8733333349227905
8	-0.5600000023841858	0.8533333539962769
8	-0.4000000059604645	-0.996666669845581
8	0.996666669845581	-0.996666669845581
8	-0.5699999928474426	1.0
8	-0.5600000023841858	0.8533333539962769
8	0.996666669845581	0.8733333349227905
8	0.996666669845581	1.0
8	-1.0	1.0
8	-1.0	0.8633333444595337
8	-0.5600000023841858	0.8533333539962769
8	-0.5699999928474426	1.0
9	-0.1433333307504654	-0.6933333277702332
9	0.6833333373069763	-0.2933333218097687
9	0.27666667103767395	0.6033333539962769
9	-0.6133333444595337	0.14000000059604645
9	0.6899999976158142	-0.996666669845581
9	0.10000000149011612	-0.10999999940395355
9	-1.0	-0.8033333420753479
9	-1.0	-0.996666669845581
9	0.996666669845581	0.47999998927116394
9	0.10000000149011612	-0.10999999940395355
9	0.6899999976158142	-0.996666669845581
9	0.996666669845581	-0.996666669845581
9	-0.6166666746139526	1.0
9	0.10000000149011612	-0.10999999940395355
9	0.996666669845581	0.47999998927116394
9	0.996666669845581	1.0
9	-0.6166666746139526	1.0
9	-1.0	1.0
9	-1.0	-0.8033333420753479
9	0.10000000149011612	-0.10999999940395355
