dataset	x	y
1	0.9967	-0.9967
1	0.9967	-0.9967
1	0.9967	-0.9967
1	0.9967	-0.9967
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	0.9967	0.5133
1	0.9967	0.5133
1	0.9967	0.5133
1	0.9967	0.5133
1	0.9967	0.5133
1	0.9967	0.5133
1	0.9967	0.5133
1	0.9967	1.0
1	0.9967	1.0
1	0.9967	1.0
1	0.9967	1.0
1	0.9967	1.0
1	0.9967	1.0
1	0.9967	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-1.0	1.0
1	-1.0	1.0
1	-1.0	1.0
1	-1.0	1.0
1	-1.0	1.0
1	-1.0	1.0
1	-1.0	1.0
1	-1.0	0.1033
1	-1.0	0.1033
1	-1.0	0.1033
1	-1.0	0.1033
1	-1.0	0.1033
1	-1.0	0.1033
1	-1.0	0.1033
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.4133	0.21
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
1	-0.24	1.0
2	-0.0333	-0.7733
2	-0.0333	-0.7733
2	-0.0333	-0.7733
2	-0.0333	-0.7733
2	-0.0333	-0.7733
2	-0.0333	-0.7733
2	-0.0333	-0.7733
2	0.7533	-0.5067
2	0.7533	-0.5067
2	0.7533	-0.5067
2	0.7533	-0.5067
2	0.7533	-0.5067
2	0.7533	-0.5067
2	0.7533	-0.5067
2	0.32	0.4767
2	0.32	0.4767
2	0.32	0.4767
2	0.32	0.4767
2	0.32	0.4767
2	0.32	0.4767
2	0.32	0.4767
2	-0.5633	0.0033
2	-0.5633	0.0033
2	-0.5633	0.0033
2	-0.5633	0.0033
2	-0.5633	0.0033
2	-0.5633	0.0033
2	-0.5633	0.0033
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.9967
2	-1.0	-0.9967
2	-1.0	-0.9967
2	-1.0	-0.9967
2	-1.0	-0.9967
2	-1.0	-0.9967
2	-1.0	-0.9967
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.8067	-0.9967
2	0.9967	-0.9967
2	0.9967	-0.9967
2	0.9967	-0.9967
2	0.9967	-0.9967
2	0.9967	-0.9967
2	0.9967	-0.9967
2	0.9967	-0.9967
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	-0.0267
2	0.9967	1.0
2	0.9967	1.0
2	0.9967	1.0
2	0.9967	1.0
2	0.9967	1.0
2	0.9967	1.0
2	0.9967	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-0.75	1.0
2	-1.0	1.0
2	-1.0	1.0
2	-1.0	1.0
2	-1.0	1.0
2	-1.0	1.0
2	-1.0	1.0
2	-1.0	1.0
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	-1.0	-0.8867
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
2	0.29	-0.3467
3	0.22	-0.7467
3	0.22	-0.7467
3	0.22	-0.7467
3	0.22	-0.7467
3	0.22	-0.7467
3	0.22	-0.7467
3	0.22	-0.7467
3	-0.73	-0.6533
3	-0.73	-0.6533
3	-0.73	-0.6533
3	-0.73	-0.6533
3	-0.73	-0.6533
3	-0.73	-0.6533
3	-0.73	-0.6533
3	0.3433	0.24
3	0.3433	0.24
3	0.3433	0.24
3	0.3433	0.24
3	0.3433	0.24
3	0.3433	0.24
3	0.3433	0.24
3	-0.6733	0.3667
3	-0.6733	0.3667
3	-0.6733	0.3667
3	-0.6733	0.3667
3	-0.6733	0.3667
3	-0.6733	0.3667
3	-0.6733	0.3667
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	0.9967	-0.9967
3	0.9967	-0.9967
3	0.9967	-0.9967
3	0.9967	-0.9967
3	0.9967	-0.9967
3	0.9967	-0.9967
3	0.9967	-0.9967
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.9967
3	-1.0	-0.9967
3	-1.0	-0.9967
3	-1.0	-0.9967
3	-1.0	-0.9967
3	-1.0	-0.9967
3	-1.0	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4667	-0.9967
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	-0.62
3	0.9967	1.0
3	0.9967	1.0
3	0.9967	1.0
3	0.9967	1.0
3	0.9967	1.0
3	0.9967	1.0
3	0.9967	1.0
3	-1.0	1.0
3	-1.0	1.0
3	-1.0	1.0
3	-1.0	1.0
3	-1.0	1.0
3	-1.0	1.0
3	-1.0	1.0
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-1.0	-0.2567
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.4	-0.38
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
3	-0.2967	1.0
4	-0.2333	-0.6433
4	-0.2333	-0.6433
4	-0.2333	-0.6433
4	-0.2333	-0.6433
4	-0.2333	-0.6433
4	-0.2333	-0.6433
4	-0.2333	-0.6433
4	0.6967	-0.43
4	0.6967	-0.43
4	0.6967	-0.43
4	0.6967	-0.43
4	0.6967	-0.43
4	0.6967	-0.43
4	0.6967	-0.43
4	0.46	0.5433
4	0.46	0.5433
4	0.46	0.5433
4	0.46	0.5433
4	0.46	0.5433
4	0.46	0.5433
4	0.46	0.5433
4	-0.52	0.3033
4	-0.52	0.3033
4	-0.52	0.3033
4	-0.52	0.3033
4	-0.52	0.3033
4	-0.52	0.3033
4	-0.52	0.3033
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.9967
4	-1.0	-0.9967
4	-1.0	-0.9967
4	-1.0	-0.9967
4	-1.0	-0.9967
4	-1.0	-0.9967
4	-1.0	-0.9967
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.5933	-0.9967
4	0.9967	-0.9967
4	0.9967	-0.9967
4	0.9967	-0.9967
4	0.9967	-0.9967
4	0.9967	-0.9967
4	0.9967	-0.9967
4	0.9967	-0.9967
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	0.15
4	0.9967	1.0
4	0.9967	1.0
4	0.9967	1.0
4	0.9967	1.0
4	0.9967	1.0
4	0.9967	1.0
4	0.9967	1.0
4	-1.0	1.0
4	-1.0	1.0
4	-1.0	1.0
4	-1.0	1.0
4	-1.0	1.0
4	-1.0	1.0
4	-1.0	1.0
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	-1.0	-0.4667
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	0.21	-0.1067
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
4	-0.25	1.0
5	0.4967	-0.8367
5	0.4967	-0.8367
5	0.4967	-0.8367
5	0.4967	-0.8367
5	0.4967	-0.8367
5	0.4967	-0.8367
5	0.4967	-0.8367
5	-0.5033	-0.7567
5	-0.5033	-0.7567
5	-0.5033	-0.7567
5	-0.5033	-0.7567
5	-0.5033	-0.7567
5	-0.5033	-0.7567
5	-0.5033	-0.7567
5	0.4467	0.2033
5	0.4467	0.2033
5	0.4467	0.2033
5	0.4467	0.2033
5	0.4467	0.2033
5	0.4467	0.2033
5	0.4467	0.2033
5	-0.5533	0.2033
5	-0.5533	0.2033
5	-0.5533	0.2033
5	-0.5533	0.2033
5	-0.5533	0.2033
5	-0.5533	0.2033
5	-0.5533	0.2033
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.9967	-0.9967
5	0.9967	-0.9967
5	0.9967	-0.9967
5	0.9967	-0.9967
5	0.9967	-0.9967
5	0.9967	-0.9967
5	0.9967	-0.9967
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.9967
5	-1.0	-0.9967
5	-1.0	-0.9967
5	-1.0	-0.9967
5	-1.0	-0.9967
5	-1.0	-0.9967
5	-1.0	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.1033	-0.9967
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	-0.7567
5	0.9967	1.0
5	0.9967	1.0
5	0.9967	1.0
5	0.9967	1.0
5	0.9967	1.0
5	0.9967	1.0
5	0.9967	1.0
5	-1.0	1.0
5	-1.0	1.0
5	-1.0	1.0
5	-1.0	1.0
5	-1.0	1.0
5	-1.0	1.0
5	-1.0	1.0
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	-1.0	-0.4233
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	0.0433	-0.61
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
5	-0.28	1.0
6	0.5933	-0.65
6	0.5933	-0.65
6	0.5933	-0.65
6	0.5933	-0.65
6	0.5933	-0.65
6	0.5933	-0.65
6	0.5933	-0.65
6	-0.42	-0.6
6	-0.42	-0.6
6	-0.42	-0.6
6	-0.42	-0.6
6	-0.42	-0.6
6	-0.42	-0.6
6	-0.42	-0.6
6	0.48	0.3767
6	0.48	0.3767
6	0.48	0.3767
6	0.48	0.3767
6	0.48	0.3767
6	0.48	0.3767
6	0.48	0.3767
6	-0.5167	0.3833
6	-0.5167	0.3833
6	-0.5167	0.3833
6	-0.5167	0.3833
6	-0.5167	0.3833
6	-0.5167	0.3833
6	-0.5167	0.3833
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.9967	-0.9967
6	0.9967	-0.9967
6	0.9967	-0.9967
6	0.9967	-0.9967
6	0.9967	-0.9967
6	0.9967	-0.9967
6	0.9967	-0.9967
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.9967
6	-1.0	-0.9967
6	-1.0	-0.9967
6	-1.0	-0.9967
6	-1.0	-0.9967
6	-1.0	-0.9967
6	-1.0	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.3033	-0.9967
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	-0.3867
6	0.9967	1.0
6	0.9967	1.0
6	0.9967	1.0
6	0.9967	1.0
6	0.9967	1.0
6	0.9967	1.0
6	0.9967	1.0
6	-1.0	1.0
6	-1.0	1.0
6	-1.0	1.0
6	-1.0	1.0
6	-1.0	1.0
6	-1.0	1.0
6	-1.0	1.0
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	-1.0	-0.09
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	0.1233	-0.27
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
6	-0.2267	1.0
7	0.37	-0.6033
7	0.37	-0.6033
7	0.37	-0.6033
7	0.37	-0.6033
7	0.37	-0.6033
7	0.37	-0.6033
7	0.37	-0.6033
7	-0.62	-0.54
7	-0.62	-0.54
7	-0.62	-0.54
7	-0.62	-0.54
7	-0.62	-0.54
7	-0.62	-0.54
7	-0.62	-0.54
7	0.3933	0.4
7	0.3933	0.4
7	0.3933	0.4
7	0.3933	0.4
7	0.3933	0.4
7	0.3933	0.4
7	0.3933	0.4
7	-0.62	0.4633
7	-0.62	0.4633
7	-0.62	0.4633
7	-0.62	0.4633
7	-0.62	0.4633
7	-0.62	0.4633
7	-0.62	0.4633
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	0.9967	-0.9967
7	0.9967	-0.9967
7	0.9967	-0.9967
7	0.9967	-0.9967
7	0.9967	-0.9967
7	0.9967	-0.9967
7	0.9967	-0.9967
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.9967
7	-1.0	-0.9967
7	-1.0	-0.9967
7	-1.0	-0.9967
7	-1.0	-0.9967
7	-1.0	-0.9967
7	-1.0	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.2067	-0.9967
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	-0.2933
7	0.9967	1.0
7	0.9967	1.0
7	0.9967	1.0
7	0.9967	1.0
7	0.9967	1.0
7	0.9967	1.0
7	0.9967	1.0
7	-1.0	1.0
7	-1.0	1.0
7	-1.0	1.0
7	-1.0	1.0
7	-1.0	1.0
7	-1.0	1.0
7	-1.0	1.0
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-1.0	-0.0167
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.22	-0.1367
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
7	-0.2667	1.0
8	0.3067	-0.45
8	0.3067	-0.45
8	0.3067	-0.45
8	0.3067	-0.45
8	0.3067	-0.45
8	0.3067	-0.45
8	0.3067	-0.45
8	-0.66	-0.2167
8	-0.66	-0.2167
8	-0.66	-0.2167
8	-0.66	-0.2167
8	-0.66	-0.2167
8	-0.66	-0.2167
8	-0.66	-0.2167
8	0.4967	0.5467
8	0.4967	0.5467
8	0.4967	0.5467
